# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ1036+1233 159.16812   12.56075     5BZBJ1036+1233                                 4.35      1.04          2.54  0.33      7.91        1.95            11.0       0.529   2.0   Foschini22(1,3,13[=])                                           4.0     40.9489609375    4.0     40.9489609375    20.8869453125    0.99960469392286   3.9530607714E-4        3.953842311845E-4     0.0      55.28001239310966   5BZBJ1036+1233 ""     ""         "4FGL J1036.5+1231" N                   ""                    bll            "TXS 1034+128"               "4FGL J1036.5+1231" -Infinity   ""                ""      
  1CGHJ0952-1714 148.009375  -17.24541667 3HSPJ095202.3-171443                           4.29      2.32          3.86  1.51      7.2         3.77            11.0       0.45    2.0   3HSPcat                                                         4.0     16.26225         4.0     16.26225         13.5814697265625 1.0                0.0                    0.0                   0.0      27.866424821490796  ""             0.45   5          ""                 ""                  ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0755+1855 118.91      18.924       4FGLJ0755.6+1855                               5.8       2.96          3.22  1.19      9.65        4.95            11.0       ""      ""    4FGLdr4                                                         4.0     37.39086328125   3.0     37.39086328125   21.6345546875    ""                 ""                     ""                    ""       22.373947187709124  ""             ""     ""         "4FGL J0755.6+1855" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0602+6621 90.6958     66.3519      4FGLJ0602.7+6621                               2.24      1.2           1.81  0.4       5.58        2.6             11.0       ""      ""    4FGLdr4                                                         5.0     158.523546875    4.0     158.523546875    57.6937578125    ""                 ""                     ""                    ""       20.027642823228124  ""             ""     ""         "4FGL J0602.7+6621" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0843-6933 130.9458    -69.5538     4FGLJ0843.7-6933                               4.09      2.21          2.3   0.64      7.96        3.84            11.0       ""      ""    4FGLdr4                                                         6.0     76.895546875     5.0     76.895546875     38.86990234375   ""                 ""                     ""                    ""       -16.31310171469395  ""             ""     ""         "4FGL J0843.7-6933" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1018-3123 154.61979   -31.39828    5BZQJ1018-3123                                 5.01      2.57          3.55  1.22      8.29        4.25            11.0       0.794   1.0   5BZcat                                                          6.0     25.1925703125    6.0     25.1925703125    18.73708203125   0.9989687571366548 0.0010312428633453     0.0010317749601123    0.0      21.045015210086817  5BZQJ1018-3123 ""     ""         "4FGL J1018.3-3124" N                   ""                    fsrq           "PKS 1016-311"               "4FGL J1018.3-3124" 0.794       ""                ""      
  1CGHJ2032-0545 308.0654    -5.758       4FGLJ2032.2-0545                               4.44      0.79          4.84  0.55      8.26        1.58            11.0       ""      ""    4FGLdr4                                                         5.0     44.78428515625   3.0     44.78428515625   22.02513671875   ""                 ""                     ""                    ""       -25.01508477921777  ""             ""     ""         "4FGL J2032.2-0545" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1846+7731 281.629     77.5267      4FGLJ1846.5+7731                               3.42      1.81          2.73  0.75      5.98        3.25            11.1       ""      ""    4FGLdr4                                                         5.0     33.34991015625   5.0     33.34991015625   22.5428203125    ""                 ""                     ""                    ""       26.70192277214117   ""             ""     ""         "4FGL J1846.5+7731" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0751+2657 117.9046749 26.952224091 4FGLJ0751.4+2655                               4.27      0.25          3.32  0.19      7.08        0.63            11.1       0.699   2.0   Foschini22(1,3,13[=])                                           4.0     20.64566015625   4.0     20.64566015625   15.1878349609375 0.9999736859275482 2.6314072451794068E-5  2.631441867307224E-5  0.0      24.36856207365261   ""             ""     ""         "4FGL J0751.4+2655" N                   ""                    bcu            "MG2 J075139+2657"           "4FGL J0751.4+2655" 0.333965    ""                ""      
  1CGHJ0537+0400 84.4213     4.0029       4FGLJ0537.6+0400                               3.88      2.06          1.73  0.37      10.2        4.7             11.1       ""      ""    4FGLdr4                                                         6.0     64.472734375     6.0     64.472734375     47.95401953125   ""                 ""                     ""                    ""       -14.416510796668982 ""             ""     ""         "4FGL J0537.6+0400" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2209+4328 332.3645509 43.480313372 4FGLJ2209.4+4329                               5.71      2.81          2.48  0.56      10.5        4.9             11.1       0.618   2.0   Foschini22(1,3,6[=])                                            6.0     34.40633203125   6.0     34.40633203125   27.0682265625    0.9946986261426408 0.0053013738573592     0.0053154760023231    0.0      -10.214337512587976 ""             ""     ""         "4FGL J2209.4+4329" N                   ""                    bcu            "B3 2207+432"                "4FGL J2209.4+4329" -Infinity   ""                ""      
  1CGHJ2118+5752 319.5440994 57.875981805 4FGLJ2118.2+5752                               6.83      3.93          3.23  0.86      11.3        6.5             11.2       ""      ""    4FGLdr4                                                         5.0     64.89376171875   5.0     64.89376171875   30.147576171875  ""                 ""                     ""                    ""       5.937606806843894   ""             ""     ""         "4FGL J2118.2+5752" N                   ""                    bcu            "87GB 2116+5739"             "4FGL J2118.2+5752" -Infinity   ""                ""      
